symbol,engine,setup,side,entry_time,exit_time,risk_percent,r_multiple,original_risk_percent,v12_quality_tier,pre_satellite_risk_percent,satellite_v12_tier
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-10-01 08:00:00+00:00,2019-10-01 20:00:00+00:00,0.05,-1.0000000000000215,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-10-01 12:00:00+00:00,2019-10-01 20:00:00+00:00,0.05,-0.9999999999999788,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2019-10-02 12:00:00+00:00,2019-10-02 16:00:00+00:00,0.4,-1.0000000000000184,0.4,UNCHANGED,0.4,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-10-10 20:00:00+00:00,2019-10-17 20:00:00+00:00,0.15,1.4639798563536048,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-10-11 04:00:00+00:00,2019-10-14 16:00:00+00:00,0.05,0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-10-11 16:00:00+00:00,2019-10-18 16:00:00+00:00,0.15,0.3641716737664484,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-10-15 20:00:00+00:00,2019-10-17 20:00:00+00:00,0.15,-0.9999999999999882,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2019-10-16 16:00:00+00:00,2019-10-17 20:00:00+00:00,0.15,0.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2019-10-17 20:00:00+00:00,2019-10-23 00:00:00+00:00,0.15,0.13279352303226696,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-10-28 16:00:00+00:00,2019-10-31 04:00:00+00:00,0.15,0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2019-11-01 04:00:00+00:00,2019-11-05 00:00:00+00:00,0.025,-1.0000000000000222,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2019-11-05 08:00:00+00:00,2019-11-05 20:00:00+00:00,0.55,0.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2019-11-06 08:00:00+00:00,2019-11-06 20:00:00+00:00,0.55,-1.0000000000000226,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-11-07 20:00:00+00:00,2019-11-08 00:00:00+00:00,0.15,-0.9999999999999907,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-11-26 04:00:00+00:00,2019-12-02 20:00:00+00:00,0.05,1.3007231578646525,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-11-27 08:00:00+00:00,2019-12-02 04:00:00+00:00,0.55,0.15468455504877726,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-11-27 16:00:00+00:00,2019-12-02 20:00:00+00:00,0.15,0.8423543431494399,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-11-27 20:00:00+00:00,2019-11-29 20:00:00+00:00,0.15,0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-11-28 00:00:00+00:00,2019-12-02 20:00:00+00:00,0.15,-1.0000000000000044,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-11-29 16:00:00+00:00,2019-11-29 20:00:00+00:00,0.15,-1.0000000000000213,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-12-02 04:00:00+00:00,2019-12-02 16:00:00+00:00,0.05,-1.0000000000000044,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2019-12-04 16:00:00+00:00,2019-12-06 20:00:00+00:00,0.4,0.2083149959932048,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2019-12-04 16:00:00+00:00,2019-12-11 04:00:00+00:00,0.5,0.4495027583680234,0.5,UNCHANGED,0.5,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-12-10 20:00:00+00:00,2019-12-11 04:00:00+00:00,0.15,-1.000000000000027,0.15,UNCHANGED,0.15,UNCHANGED
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-12-13 04:00:00+00:00,2019-12-13 20:00:00+00:00,0.55,-1.000000000000023,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-12-13 04:00:00+00:00,2019-12-19 20:00:00+00:00,0.05,-1.0000000000000107,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-12-13 08:00:00+00:00,2019-12-13 20:00:00+00:00,0.05,-1.0000000000000024,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-12-13 12:00:00+00:00,2019-12-13 20:00:00+00:00,0.05,-1.000000000000015,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-12-30 04:00:00+00:00,2020-01-02 16:00:00+00:00,0.55,0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-12-30 08:00:00+00:00,2020-01-02 08:00:00+00:00,0.55,0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2019-12-31 16:00:00+00:00,2020-01-02 08:00:00+00:00,0.4,0.0,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2019-12-31 16:00:00+00:00,2020-01-02 08:00:00+00:00,0.5,0.0,0.5,UNCHANGED,0.5,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-09 08:00:00+00:00,2020-01-16 08:00:00+00:00,0.05,1.6111611321518045,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-09 12:00:00+00:00,2020-01-16 12:00:00+00:00,0.05,1.4051673049745232,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-09 20:00:00+00:00,2020-01-16 20:00:00+00:00,0.15,1.6645520710314148,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-10 12:00:00+00:00,2020-01-17 12:00:00+00:00,0.05,1.6331214213271212,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-10 16:00:00+00:00,2020-01-17 16:00:00+00:00,0.15,1.6450381097180797,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-13 12:00:00+00:00,2020-01-15 04:00:00+00:00,0.05,0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-01-14 04:00:00+00:00,2020-01-21 04:00:00+00:00,0.05,-0.41768823199878025,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-01-31 16:00:00+00:00,2020-02-03 12:00:00+00:00,0.2,0.0,0.2,UNCHANGED,0.2,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-05 12:00:00+00:00,2020-02-12 12:00:00+00:00,0.05,0.8740183446986641,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-05 16:00:00+00:00,2020-02-12 16:00:00+00:00,0.15,0.6044862659654824,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-06 08:00:00+00:00,2020-02-07 20:00:00+00:00,0.05,-0.9999999999999934,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-02-06 20:00:00+00:00,2020-02-07 20:00:00+00:00,0.55,-0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-07 04:00:00+00:00,2020-02-07 20:00:00+00:00,0.025,2.0,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-13 08:00:00+00:00,2020-02-13 20:00:00+00:00,0.55,-0.9999999999999912,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-19 12:00:00+00:00,2020-02-19 20:00:00+00:00,0.05,3.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-19 16:00:00+00:00,2020-02-20 00:00:00+00:00,0.15,3.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-19 20:00:00+00:00,2020-02-20 04:00:00+00:00,0.15,0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-20 00:00:00+00:00,2020-02-21 12:00:00+00:00,0.15,0.5416441631285659,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-20 04:00:00+00:00,2020-02-21 08:00:00+00:00,0.025,2.0,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-20 12:00:00+00:00,2020-02-21 12:00:00+00:00,0.05,-0.9999999999999819,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-02-20 16:00:00+00:00,2020-02-21 12:00:00+00:00,0.5,-0.9999999999999869,0.5,UNCHANGED,0.5,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2020-02-24 12:00:00+00:00,2020-02-24 20:00:00+00:00,0.4,-0.9999999999999942,0.4,UNCHANGED,0.4,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-25 08:00:00+00:00,2020-02-26 20:00:00+00:00,0.55,2.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2020-02-28 16:00:00+00:00,2020-02-29 00:00:00+00:00,0.4,2.5,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-02-28 16:00:00+00:00,2020-03-04 20:00:00+00:00,0.5,-0.0,0.5,UNCHANGED,0.5,UNCHANGED
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-03-02 12:00:00+00:00,2020-03-03 20:00:00+00:00,0.15,-1.0000000000000133,0.15,UNCHANGED,0.15,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-03-03 04:00:00+00:00,2020-03-03 08:00:00+00:00,0.025,-0.9999999999999969,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-05 16:00:00+00:00,2020-03-09 04:00:00+00:00,0.15,3.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-05 20:00:00+00:00,2020-03-09 04:00:00+00:00,0.15,3.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-06 00:00:00+00:00,2020-03-09 04:00:00+00:00,0.15,3.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-06 04:00:00+00:00,2020-03-09 04:00:00+00:00,0.05,3.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-06 08:00:00+00:00,2020-03-09 04:00:00+00:00,0.05,3.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-06 12:00:00+00:00,2020-03-06 20:00:00+00:00,0.15,-0.9999999999999997,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-06 12:00:00+00:00,2020-03-09 04:00:00+00:00,0.05,3.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-03-09 04:00:00+00:00,2020-03-10 04:00:00+00:00,0.05,-0.999999999999998,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-03-10 08:00:00+00:00,2020-03-12 16:00:00+00:00,0.55,2.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-03-12 16:00:00+00:00,2020-03-13 00:00:00+00:00,0.2,-0.0,0.2,UNCHANGED,0.2,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-16 12:00:00+00:00,2020-03-18 20:00:00+00:00,0.15,3.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-03-16 12:00:00+00:00,2020-03-18 20:00:00+00:00,0.15,4.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-16 16:00:00+00:00,2020-03-18 20:00:00+00:00,0.15,3.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,-1,2020-03-17 12:00:00+00:00,2020-03-18 16:00:00+00:00,0.4,3.0,0.4,UNCHANGED,0.4,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-17 16:00:00+00:00,2020-03-18 00:00:00+00:00,0.15,-1.0000000000000036,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-03-17 16:00:00+00:00,2020-03-18 20:00:00+00:00,0.2,3.0,0.2,UNCHANGED,0.2,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-18 16:00:00+00:00,2020-03-19 16:00:00+00:00,0.15,-0.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-03-18 16:00:00+00:00,2020-03-19 20:00:00+00:00,0.5,-0.0,0.5,UNCHANGED,0.5,UNCHANGED
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-03-19 20:00:00+00:00,2020-03-20 12:00:00+00:00,0.15,-1.0000000000000029,0.15,UNCHANGED,0.15,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-03-26 04:00:00+00:00,2020-03-26 16:00:00+00:00,0.025,-1.0000000000000016,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-01 20:00:00+00:00,2020-04-02 20:00:00+00:00,0.15,-0.9999999999999988,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-13 20:00:00+00:00,2020-04-15 16:00:00+00:00,0.15,-0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-14 16:00:00+00:00,2020-04-15 12:00:00+00:00,0.15,-0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-14 20:00:00+00:00,2020-04-15 12:00:00+00:00,0.15,-0.9999999999999913,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-04-21 08:00:00+00:00,2020-04-23 12:00:00+00:00,0.15,-0.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-04-21 12:00:00+00:00,2020-04-22 16:00:00+00:00,0.15,-0.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-04-21 16:00:00+00:00,2020-04-21 20:00:00+00:00,0.15,-1.0000000000000073,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-28 16:00:00+00:00,2020-04-30 20:00:00+00:00,0.15,-1.000000000000016,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-29 08:00:00+00:00,2020-04-30 20:00:00+00:00,0.05,-1.0000000000000109,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-05-06 04:00:00+00:00,2020-05-08 16:00:00+00:00,0.05,-0.9999999999999959,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-05-06 16:00:00+00:00,2020-05-07 16:00:00+00:00,0.15,-0.9999999999999839,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-05-06 20:00:00+00:00,2020-05-07 12:00:00+00:00,0.15,-0.9999999999999849,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-05-14 16:00:00+00:00,2020-05-18 20:00:00+00:00,0.15,-0.0,0.15,UNCHANGED,0.15,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-05-26 04:00:00+00:00,2020-05-26 12:00:00+00:00,0.025,2.0,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-05-29 08:00:00+00:00,2020-06-01 08:00:00+00:00,0.55,2.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-06-05 12:00:00+00:00,2020-06-08 16:00:00+00:00,0.05,0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-06-05 16:00:00+00:00,2020-06-08 20:00:00+00:00,0.15,-0.999999999999992,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-06-05 20:00:00+00:00,2020-06-08 16:00:00+00:00,0.15,-0.9999999999999878,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-06-10 08:00:00+00:00,2020-06-11 04:00:00+00:00,0.55,0.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-06-23 16:00:00+00:00,2020-06-24 04:00:00+00:00,0.15,-0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-06-23 20:00:00+00:00,2020-06-24 20:00:00+00:00,0.15,-1.0000000000000153,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-02 08:00:00+00:00,2020-07-07 04:00:00+00:00,0.55,2.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-06 04:00:00+00:00,2020-07-07 12:00:00+00:00,0.025,0.021894489909866977,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2020-07-07 16:00:00+00:00,2020-07-08 00:00:00+00:00,0.4,0.0,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-07-07 16:00:00+00:00,2020-07-14 00:00:00+00:00,0.5,0.522215711617185,0.5,UNCHANGED,0.5,UNCHANGED
