symbol,engine,setup,side,entry_time,exit_time,risk_percent,r_multiple,trade_id,risk_dollars,guard_reason,guard_multiplier,is_recovery_probe,equity_at_entry,open_risk_before_entry,open_risk_after_entry
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-08-01 16:00:00+00:00,2019-08-02 08:00:00+00:00,0.15,3.0,694,10.816984834226558,strong_or_audusd_protected,1.0,False,7211.323222817706,0.65,0.8
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2019-08-01 16:00:00+00:00,2019-08-02 00:00:00+00:00,0.2,-0.9999999999999896,695,14.422646445635412,strong_or_audusd_protected,1.0,False,7211.323222817706,0.8,1.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-08-07 08:00:00+00:00,2019-08-07 16:00:00+00:00,0.25,-0.9999999999999877,696,18.001265594958696,strong_or_audusd_protected,1.0,False,7200.506237983479,0.0,0.25
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2019-08-12 04:00:00+00:00,2019-08-12 16:00:00+00:00,0.15,-1.0000000000000067,697,10.773757458582779,strong_or_audusd_protected,1.0,False,7182.50497238852,0.0,0.15
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-08-16 12:00:00+00:00,2019-08-19 16:00:00+00:00,0.25,-0.9999999999999752,698,17.929328037324844,strong_or_audusd_protected,1.0,False,7171.731214929938,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-08-16 16:00:00+00:00,2019-08-16 20:00:00+00:00,0.25,-1.0000000000000253,699,17.929328037324844,strong_or_audusd_protected,1.0,False,7171.731214929938,0.25,0.5
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-08-28 08:00:00+00:00,2019-08-30 20:00:00+00:00,0.25,-0.0,700,17.83968139713822,strong_or_audusd_protected,1.0,False,7135.872558855289,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-08-30 12:00:00+00:00,2019-08-31 00:00:00+00:00,0.25,3.0,701,17.83968139713822,strong_or_audusd_protected,1.0,False,7135.872558855289,0.25,0.5
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-08-30 20:00:00+00:00,2019-09-04 12:00:00+00:00,0.25,-0.0,702,17.83968139713822,strong_or_audusd_protected,1.0,False,7135.872558855289,0.25,0.5
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2019-09-02 16:00:00+00:00,2019-09-03 16:00:00+00:00,0.2,-0.0,703,14.378783206093408,strong_or_audusd_protected,1.0,False,7189.3916030467035,0.25,0.45
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-09-25 08:00:00+00:00,2019-09-25 20:00:00+00:00,0.25,2.0,704,17.97347900761676,strong_or_audusd_protected,1.0,False,7189.3916030467035,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2019-09-27 00:00:00+00:00,2019-09-27 20:00:00+00:00,0.25,-0.9999999999999897,705,18.063346402654844,strong_or_audusd_protected,1.0,False,7225.338561061937,0.0,0.25
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2019-09-27 08:00:00+00:00,2019-09-27 11:00:00+00:00,0.1,-0.0,706,7.225338561061937,full_performance,1.0,False,7225.338561061937,0.25,0.35
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-09-30 04:00:00+00:00,2019-10-01 12:00:00+00:00,0.25,2.0,707,18.018188036648205,strong_or_audusd_protected,1.0,False,7207.275214659282,0.0,0.25
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-10-01 08:00:00+00:00,2019-10-01 20:00:00+00:00,0.0875,-1.0000000000000029,708,6.306365812826872,recovery_probe,0.35,True,7207.275214659282,0.25,0.3375
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2019-10-02 12:00:00+00:00,2019-10-02 16:00:00+00:00,0.4,-0.999999999999999,709,28.94802089967901,strong_or_audusd_protected,1.0,False,7237.0052249197515,0.0,0.4
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2019-10-16 16:00:00+00:00,2019-10-17 20:00:00+00:00,0.15,0.0,710,10.812085806030108,strong_or_audusd_protected,1.0,False,7208.057204020072,0.0,0.15
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2019-10-17 20:00:00+00:00,2019-10-23 00:00:00+00:00,0.15,0.13279352303226946,711,10.812085806030108,strong_or_audusd_protected,1.0,False,7208.057204020072,0.0,0.15
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2019-11-01 04:00:00+00:00,2019-11-05 00:00:00+00:00,0.25,-0.9999999999999817,712,18.023732447463956,strong_or_audusd_protected,1.0,False,7209.492978985582,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2019-11-05 08:00:00+00:00,2019-11-05 20:00:00+00:00,0.25,0.0,713,17.978673116345295,strong_or_audusd_protected,1.0,False,7191.469246538119,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2019-11-06 08:00:00+00:00,2019-11-06 20:00:00+00:00,0.25,-1.0000000000000013,714,17.978673116345295,strong_or_audusd_protected,1.0,False,7191.469246538119,0.0,0.25
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2019-11-26 04:00:00+00:00,2019-12-02 20:00:00+00:00,0.0875,1.3007231578646428,715,6.276804251744052,recovery_probe,0.35,True,7173.490573421774,0.0,0.0875
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2019-11-27 08:00:00+00:00,2019-12-02 04:00:00+00:00,0.25,0.15468455504880016,716,17.933726433554433,strong_or_audusd_protected,1.0,False,7173.490573421774,0.0875,0.3375
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2019-12-04 16:00:00+00:00,2019-12-06 20:00:00+00:00,0.4,0.2083149959932336,717,28.737716114252567,strong_or_audusd_protected,1.0,False,7184.429028563141,0.0,0.4
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-12-10 20:00:00+00:00,2019-12-11 04:00:00+00:00,0.15,-1.0000000000000167,718,10.785623288670504,strong_or_audusd_protected,1.0,False,7190.415525780337,0.0,0.15
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-12-13 04:00:00+00:00,2019-12-13 20:00:00+00:00,0.25,-0.9999999999999848,719,17.949074756229166,strong_or_audusd_protected,1.0,False,7179.629902491666,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-12-30 04:00:00+00:00,2020-01-02 16:00:00+00:00,0.25,0.0,720,17.904202069338595,strong_or_audusd_protected,1.0,False,7161.680827735438,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2019-12-30 08:00:00+00:00,2020-01-02 08:00:00+00:00,0.25,0.0,721,17.904202069338595,strong_or_audusd_protected,1.0,False,7161.680827735438,0.25,0.5
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2019-12-31 16:00:00+00:00,2020-01-02 08:00:00+00:00,0.4,0.0,722,28.646723310941752,strong_or_audusd_protected,1.0,False,7161.680827735438,0.5,0.9
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-01-31 16:00:00+00:00,2020-02-03 12:00:00+00:00,0.2,0.0,723,14.323361655470876,strong_or_audusd_protected,1.0,False,7161.680827735438,0.0,0.2
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2020-02-05 12:00:00+00:00,2020-02-12 12:00:00+00:00,0.0875,0.8740183446986833,724,6.266470724268507,recovery_probe,0.35,True,7161.680827735438,0.0,0.0875
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-02-06 20:00:00+00:00,2020-02-07 20:00:00+00:00,0.25,-0.0,725,17.904202069338595,strong_or_audusd_protected,1.0,False,7161.680827735438,0.0875,0.3375
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-07 04:00:00+00:00,2020-02-07 20:00:00+00:00,0.25,2.0,726,17.904202069338595,strong_or_audusd_protected,1.0,False,7161.680827735438,0.3375,0.5875
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2020-02-08 00:00:00+00:00,2020-02-10 07:00:00+00:00,0.1,-1.0000000000000002,727,7.197489231874115,full_performance,1.0,False,7197.489231874115,0.0875,0.1875
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2020-02-13 03:00:00+00:00,2020-02-13 11:00:00+00:00,0.1,-1.0000000000000604,728,7.1957687530117695,full_performance,1.0,False,7195.768753011769,0.0,0.1
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-13 08:00:00+00:00,2020-02-13 20:00:00+00:00,0.25,-0.9999999999999942,729,17.989421882529424,strong_or_audusd_protected,1.0,False,7195.768753011769,0.1,0.35
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-20 04:00:00+00:00,2020-02-21 08:00:00+00:00,0.25,2.0,730,17.92645890594057,strong_or_audusd_protected,1.0,False,7170.583562376228,0.0,0.25
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-02-20 16:00:00+00:00,2020-02-21 12:00:00+00:00,0.5,-0.9999999999999869,731,35.85291781188114,strong_or_audusd_protected,1.0,False,7170.583562376228,0.25,0.75
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2020-02-24 12:00:00+00:00,2020-02-24 20:00:00+00:00,0.4,-0.9999999999999915,732,28.682334249504915,strong_or_audusd_protected,1.0,False,7170.583562376229,0.0,0.4
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-02-25 08:00:00+00:00,2020-02-26 20:00:00+00:00,0.25,2.0,733,17.85475307031681,strong_or_audusd_protected,1.0,False,7141.901228126724,0.0,0.25
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2020-02-28 16:00:00+00:00,2020-02-29 00:00:00+00:00,0.4,2.5,734,28.710442937069434,strong_or_audusd_protected,1.0,False,7177.610734267358,0.0,0.4
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-03-02 12:00:00+00:00,2020-03-03 20:00:00+00:00,0.15,-1.000000000000009,735,10.874080262415045,strong_or_audusd_protected,1.0,False,7249.386841610031,0.0,0.15
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-03-03 04:00:00+00:00,2020-03-03 08:00:00+00:00,0.25,-1.000000000000003,736,18.123467104025078,strong_or_audusd_protected,1.0,False,7249.386841610031,0.15,0.4
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-06 12:00:00+00:00,2020-03-06 20:00:00+00:00,0.15,-0.9999999999999869,737,10.830583941365386,strong_or_audusd_protected,1.0,False,7220.389294243591,0.0,0.15
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-03-10 08:00:00+00:00,2020-03-12 16:00:00+00:00,0.25,2.0,738,18.023896775755567,strong_or_audusd_protected,1.0,False,7209.558710302226,0.0,0.25
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2020-03-12 16:00:00+00:00,2020-03-13 00:00:00+00:00,0.2,-0.0,739,14.491213007707474,strong_or_audusd_protected,1.0,False,7245.606503853737,0.0,0.2
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-16 12:00:00+00:00,2020-03-18 20:00:00+00:00,0.15,3.0,740,10.868409755780606,strong_or_audusd_protected,1.0,False,7245.606503853737,0.0,0.15
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-03-16 12:00:00+00:00,2020-03-18 20:00:00+00:00,0.15,4.0,741,10.868409755780606,strong_or_audusd_protected,1.0,False,7245.606503853737,0.15,0.3
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-16 16:00:00+00:00,2020-03-18 20:00:00+00:00,0.15,3.0,742,10.868409755780606,strong_or_audusd_protected,1.0,False,7245.606503853737,0.3,0.44999999999999996
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,-1,2020-03-17 12:00:00+00:00,2020-03-18 16:00:00+00:00,0.4,3.0,743,28.982426015414948,strong_or_audusd_protected,1.0,False,7245.606503853737,0.44999999999999996,0.85
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-03-18 16:00:00+00:00,2020-03-19 16:00:00+00:00,0.15,-0.0,744,10.998830672849971,strong_or_audusd_protected,1.0,False,7332.553781899982,0.44999999999999996,0.6
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-03-19 20:00:00+00:00,2020-03-20 12:00:00+00:00,0.15,-0.9999999999999979,745,11.161856819186683,strong_or_audusd_protected,1.0,False,7441.237879457789,0.0,0.15
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-03-26 04:00:00+00:00,2020-03-26 16:00:00+00:00,0.25,-0.9999999999999987,746,18.575190056596504,strong_or_audusd_protected,1.0,False,7430.076022638602,0.0,0.25
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-04-13 20:00:00+00:00,2020-04-15 16:00:00+00:00,0.0875,-0.0,747,6.485063228509254,recovery_probe,0.35,True,7411.500832582005,0.0,0.0875
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-04-21 08:00:00+00:00,2020-04-23 12:00:00+00:00,0.15,-0.0,748,11.117251248873009,strong_or_audusd_protected,1.0,False,7411.500832582005,0.0,0.15
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-04-21 12:00:00+00:00,2020-04-22 16:00:00+00:00,0.15,-0.0,749,11.117251248873009,strong_or_audusd_protected,1.0,False,7411.500832582005,0.15,0.3
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-04-21 16:00:00+00:00,2020-04-21 20:00:00+00:00,0.15,-0.9999999999999811,750,11.117251248873009,strong_or_audusd_protected,1.0,False,7411.500832582005,0.3,0.44999999999999996
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2020-05-14 16:00:00+00:00,2020-05-18 20:00:00+00:00,0.15,-0.0,751,11.100575371999698,strong_or_audusd_protected,1.0,False,7400.3835813331325,0.0,0.15
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-05-26 04:00:00+00:00,2020-05-26 12:00:00+00:00,0.25,2.0,752,18.50095895333283,strong_or_audusd_protected,1.0,False,7400.3835813331325,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-05-29 08:00:00+00:00,2020-06-01 08:00:00+00:00,0.25,2.0,753,18.593463748099495,strong_or_audusd_protected,1.0,False,7437.385499239798,0.0,0.25
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2020-05-29 11:00:00+00:00,2020-05-29 17:00:00+00:00,0.1,0.2973948008084257,754,7.437385499239799,full_performance,1.0,False,7437.385499239798,0.25,0.35
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2020-06-03 10:00:00+00:00,2020-06-03 12:00:00+00:00,0.06,0.0,755,4.486070559909047,reduced_performance,0.6,False,7476.784266515079,0.0,0.06
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-06-10 08:00:00+00:00,2020-06-11 04:00:00+00:00,0.25,0.0,756,18.6919606662877,strong_or_audusd_protected,1.0,False,7476.784266515079,0.0,0.25
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-06-23 16:00:00+00:00,2020-06-24 04:00:00+00:00,0.0875,-0.0,757,6.5421862332006935,recovery_probe,0.35,True,7476.784266515079,0.0,0.0875
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-02 08:00:00+00:00,2020-07-07 04:00:00+00:00,0.25,2.0,758,18.6919606662877,strong_or_audusd_protected,1.0,False,7476.784266515079,0.0,0.25
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2020-07-07 16:00:00+00:00,2020-07-08 00:00:00+00:00,0.4,0.0,759,30.05667275139062,strong_or_audusd_protected,1.0,False,7514.168187847655,0.0,0.4
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-07-08 04:00:00+00:00,2020-07-10 04:00:00+00:00,0.15,0.5882220304124254,760,11.271252281771481,strong_or_audusd_protected,1.0,False,7514.168187847655,0.0,0.15
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-07-09 08:00:00+00:00,2020-07-09 12:00:00+00:00,0.25,-0.999999999999991,761,18.785420469619137,strong_or_audusd_protected,1.0,False,7514.168187847655,0.15,0.4
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-07-09 16:00:00+00:00,2020-07-09 20:00:00+00:00,0.2,-0.9999999999999958,762,14.990765534756074,strong_or_audusd_protected,1.0,False,7495.382767378036,0.15,0.35
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-07-14 20:00:00+00:00,2020-07-15 20:00:00+00:00,0.25,0.0,763,18.717555001864387,strong_or_audusd_protected,1.0,False,7487.022000745755,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-07-15 04:00:00+00:00,2020-07-16 00:00:00+00:00,0.25,0.0,764,18.717555001864387,strong_or_audusd_protected,1.0,False,7487.022000745755,0.25,0.5
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-07-15 12:00:00+00:00,2020-07-16 12:00:00+00:00,0.25,-1.000000000000014,765,18.717555001864387,strong_or_audusd_protected,1.0,False,7487.022000745755,0.5,0.75
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-17 04:00:00+00:00,2020-07-21 12:00:00+00:00,0.25,2.0,766,18.670761114359724,strong_or_audusd_protected,1.0,False,7468.30444574389,0.0,0.25
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2020-07-22 16:00:00+00:00,2020-07-27 16:00:00+00:00,0.4,2.5,767,30.022583871890436,strong_or_audusd_protected,1.0,False,7505.6459679726095,0.0,0.4
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-07-22 20:00:00+00:00,2020-07-30 16:00:00+00:00,0.15,4.0,768,11.258468951958914,strong_or_audusd_protected,1.0,False,7505.6459679726095,0.4,0.55
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-24 04:00:00+00:00,2020-07-24 08:00:00+00:00,0.25,-1.0000000000000033,769,18.764114919931522,strong_or_audusd_protected,1.0,False,7505.6459679726095,0.55,0.8
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-07-27 04:00:00+00:00,2020-07-28 12:00:00+00:00,0.25,0.0,770,18.717204632631695,strong_or_audusd_protected,1.0,False,7486.881853052678,0.55,0.8
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-07-30 00:00:00+00:00,2020-08-03 04:00:00+00:00,0.15,1.140813359542953,771,11.342907469098604,strong_or_audusd_protected,1.0,False,7561.938312732404,0.15,0.3
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-07-30 16:00:00+00:00,2020-08-03 16:00:00+00:00,0.2,0.21997780966525718,772,15.213944377080479,strong_or_audusd_protected,1.0,False,7606.97218854024,0.15,0.35
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-07-31 08:00:00+00:00,2020-08-03 04:00:00+00:00,0.15,-0.9999999999999976,773,11.41045828281036,strong_or_audusd_protected,1.0,False,7606.97218854024,0.35,0.5
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-07-31 16:00:00+00:00,2020-07-31 20:00:00+00:00,0.2,-1.0000000000000029,774,15.213944377080479,strong_or_audusd_protected,1.0,False,7606.97218854024,0.5,0.7
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-08-05 04:00:00+00:00,2020-08-06 04:00:00+00:00,0.25,0.2932301513815101,775,18.991586641043988,strong_or_audusd_protected,1.0,False,7596.634656417596,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-08-06 04:00:00+00:00,2020-08-07 20:00:00+00:00,0.25,-1.0000000000000038,776,19.00550890560831,strong_or_audusd_protected,1.0,False,7602.203562243324,0.0,0.25
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-08-11 20:00:00+00:00,2020-08-12 00:00:00+00:00,0.15,-0.9999999999999777,777,11.374797080006571,strong_or_audusd_protected,1.0,False,7583.1980533377155,0.0,0.15
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-08-13 12:00:00+00:00,2020-08-14 00:00:00+00:00,0.15,0.0,778,11.357734884386565,strong_or_audusd_protected,1.0,False,7571.8232562577095,0.0,0.15
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-08-18 16:00:00+00:00,2020-08-19 20:00:00+00:00,0.25,-0.9999999999999956,779,18.929558140644275,strong_or_audusd_protected,1.0,False,7571.8232562577095,0.0,0.25
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-08-21 04:00:00+00:00,2020-08-21 12:00:00+00:00,0.25,-1.0000000000000027,780,18.882234245292665,strong_or_audusd_protected,1.0,False,7552.8936981170655,0.0,0.25
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2020-08-28 12:00:00+00:00,2020-09-01 12:00:00+00:00,0.4,2.5,781,30.13604585548709,strong_or_audusd_protected,1.0,False,7534.011463871772,0.0,0.4
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2020-08-29 00:00:00+00:00,2020-09-02 00:00:00+00:00,0.15,0.43472764117802587,782,11.301017195807658,strong_or_audusd_protected,1.0,False,7534.011463871772,0.4,0.55
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-09-01 08:00:00+00:00,2020-09-01 20:00:00+00:00,0.25,-0.9999999999999873,783,18.83502865967943,strong_or_audusd_protected,1.0,False,7534.011463871772,0.55,0.8
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,1,2020-09-01 11:00:00+00:00,2020-09-01 12:00:00+00:00,0.1,-0.9999999999999793,784,7.534011463871773,full_performance,1.0,False,7534.011463871772,0.8,0.9
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2020-09-01 16:00:00+00:00,2020-09-01 20:00:00+00:00,0.2,-1.0000000000000078,785,15.203635134093238,strong_or_audusd_protected,1.0,False,7601.817567046618,0.4,0.6000000000000001
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-09-15 16:00:00+00:00,2020-09-17 16:00:00+00:00,0.0875,3.0,786,6.62610529682613,recovery_probe,0.35,True,7572.691767801292,0.0,0.0875
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2020-09-16 08:00:00+00:00,2020-09-17 00:00:00+00:00,0.25,-0.9999999999999885,787,18.93172941950323,strong_or_audusd_protected,1.0,False,7572.691767801292,0.0875,0.3375
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-10-09 20:00:00+00:00,2020-10-12 16:00:00+00:00,0.25,-1.0000000000000104,788,18.934095885680666,strong_or_audusd_protected,1.0,False,7573.638354272267,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-10-10 00:00:00+00:00,2020-10-12 16:00:00+00:00,0.25,-0.9999999999999839,789,18.934095885680666,strong_or_audusd_protected,1.0,False,7573.638354272267,0.25,0.5
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-10-21 08:00:00+00:00,2020-10-22 04:00:00+00:00,0.25,0.0,790,18.839425406252264,strong_or_audusd_protected,1.0,False,7535.770162500906,0.0,0.25
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-10-21 12:00:00+00:00,2020-10-22 04:00:00+00:00,0.25,0.0,791,18.839425406252264,strong_or_audusd_protected,1.0,False,7535.770162500906,0.25,0.5
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2020-10-21 20:00:00+00:00,2020-10-22 08:00:00+00:00,0.25,-1.0000000000000056,792,18.839425406252264,strong_or_audusd_protected,1.0,False,7535.770162500906,0.5,0.75
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2020-10-28 12:00:00+00:00,2020-10-28 20:00:00+00:00,0.15,-1.0000000000000207,793,11.275396105641981,strong_or_audusd_protected,1.0,False,7516.9307370946535,0.0,0.15
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2020-11-03 08:00:00+00:00,2020-11-03 12:00:00+00:00,0.25,-1.0000000000000098,794,18.76413835247253,strong_or_audusd_protected,1.0,False,7505.655340989011,0.0,0.25
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2020-11-05 16:00:00+00:00,2020-11-06 20:00:00+00:00,0.0875,-0.0,795,6.551029802306971,recovery_probe,0.35,True,7486.891202636539,0.0,0.0875
