symbol,engine,setup,side,entry_time,exit_time,risk_percent,r_multiple
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2013-12-03 04:00:00+00:00,2013-12-03 16:00:00+00:00,0.25,-1.0000000000000009
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2013-12-03 08:00:00+00:00,2013-12-03 12:00:00+00:00,0.25,-0.9999999999999944
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2013-12-03 12:00:00+00:00,2013-12-04 12:00:00+00:00,0.15,-1.000000000000022
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2013-12-04 04:00:00+00:00,2013-12-05 20:00:00+00:00,0.25,-0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2013-12-06 08:00:00+00:00,2013-12-06 16:00:00+00:00,0.25,-1.0000000000000018
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2013-12-09 20:00:00+00:00,2013-12-10 16:00:00+00:00,0.15,-1.0000000000000018
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2013-12-10 04:00:00+00:00,2013-12-10 16:00:00+00:00,0.15,-0.9999999999999976
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2013-12-10 08:00:00+00:00,2013-12-10 12:00:00+00:00,0.15,-1.0000000000000162
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2013-12-13 00:00:00+00:00,2013-12-13 16:00:00+00:00,0.25,-1.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2013-12-19 00:00:00+00:00,2013-12-27 12:00:00+00:00,0.25,0.9394774853867938
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2013-12-24 08:00:00+00:00,2013-12-30 04:00:00+00:00,0.25,2.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2013-12-26 12:00:00+00:00,2013-12-27 16:00:00+00:00,0.15,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2013-12-26 12:00:00+00:00,2013-12-31 04:00:00+00:00,0.25,0.38998681749217246
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2013-12-27 20:00:00+00:00,2014-01-02 16:00:00+00:00,0.25,-0.99999999999999
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2013-12-30 04:00:00+00:00,2013-12-30 20:00:00+00:00,0.25,-1.000000000000004
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2013-12-30 20:00:00+00:00,2014-01-02 16:00:00+00:00,0.15,0.24275346673479262
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-01-10 16:00:00+00:00,2014-01-13 12:00:00+00:00,0.4,-1.000000000000011
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2014-01-10 16:00:00+00:00,2014-01-13 12:00:00+00:00,0.5,-0.9999999999999918
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2014-01-23 04:00:00+00:00,2014-01-24 08:00:00+00:00,0.25,2.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2014-01-23 16:00:00+00:00,2014-01-24 16:00:00+00:00,0.15,0.0
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-01-28 16:00:00+00:00,2014-01-29 16:00:00+00:00,0.4,-1.000000000000014
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2014-02-03 04:00:00+00:00,2014-02-03 12:00:00+00:00,0.25,-1.0000000000000115
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2014-02-12 16:00:00+00:00,2014-02-14 20:00:00+00:00,0.2,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-02-12 20:00:00+00:00,2014-02-14 08:00:00+00:00,0.15,-0.9999999999999882
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-02-13 00:00:00+00:00,2014-02-13 08:00:00+00:00,0.15,-1.0000000000000144
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2014-02-13 12:00:00+00:00,2014-02-17 04:00:00+00:00,0.4,3.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2014-02-13 20:00:00+00:00,2014-02-17 12:00:00+00:00,0.15,1.4272339443991369
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-02-21 16:00:00+00:00,2014-02-21 20:00:00+00:00,0.4,-1.0000000000000253
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-03-03 04:00:00+00:00,2014-03-04 08:00:00+00:00,0.25,-0.9999999999999946
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-03-07 12:00:00+00:00,2014-03-07 16:00:00+00:00,0.25,-0.9999999999999749
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-11 04:00:00+00:00,2014-03-11 20:00:00+00:00,0.25,-1.0000000000000129
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-11 08:00:00+00:00,2014-03-11 20:00:00+00:00,0.25,-1.0000000000000209
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-03-14 16:00:00+00:00,2014-03-17 12:00:00+00:00,0.25,-1.0000000000000042
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-17 04:00:00+00:00,2014-03-18 16:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-17 08:00:00+00:00,2014-03-18 16:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-21 08:00:00+00:00,2014-03-24 20:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-24 08:00:00+00:00,2014-03-25 20:00:00+00:00,0.25,2.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-03-28 20:00:00+00:00,2014-04-02 12:00:00+00:00,0.15,3.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-03-31 04:00:00+00:00,2014-03-31 08:00:00+00:00,0.25,-0.9999999999999893
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-03-31 12:00:00+00:00,2014-04-04 12:00:00+00:00,0.15,0.6749777234250318
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2014-04-01 08:00:00+00:00,2014-04-01 16:00:00+00:00,0.15,-1.0000000000000135
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-04-02 04:00:00+00:00,2014-04-04 20:00:00+00:00,0.25,-0.9999999999999996
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-04-02 08:00:00+00:00,2014-04-03 04:00:00+00:00,0.25,-0.9999999999999948
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-04-08 04:00:00+00:00,2014-04-08 12:00:00+00:00,0.25,2.0
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-04-08 12:00:00+00:00,2014-04-10 04:00:00+00:00,0.4,2.5
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-04-08 16:00:00+00:00,2014-04-11 16:00:00+00:00,0.4,0.07196053781388807
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2014-04-08 16:00:00+00:00,2014-04-11 16:00:00+00:00,0.2,0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-04-10 00:00:00+00:00,2014-04-14 04:00:00+00:00,0.25,0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-04-10 20:00:00+00:00,2014-04-14 04:00:00+00:00,0.25,-1.000000000000005
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-04-16 12:00:00+00:00,2014-04-17 20:00:00+00:00,0.4,0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-04-28 12:00:00+00:00,2014-04-28 20:00:00+00:00,0.25,-1.0000000000000147
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-04-30 16:00:00+00:00,2014-05-02 16:00:00+00:00,0.4,0.12435048302251155
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2014-05-01 12:00:00+00:00,2014-05-02 16:00:00+00:00,0.4,-0.9999999999999676
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-05 04:00:00+00:00,2014-05-07 16:00:00+00:00,0.25,0.027215038743498524
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-05-06 12:00:00+00:00,2014-05-08 08:00:00+00:00,0.4,0.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2014-05-06 16:00:00+00:00,2014-05-08 00:00:00+00:00,0.5,-1.000000000000024
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-06 16:00:00+00:00,2014-05-07 16:00:00+00:00,0.25,-1.0000000000000027
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-06 20:00:00+00:00,2014-05-07 16:00:00+00:00,0.25,-0.9999999999999959
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-07 08:00:00+00:00,2014-05-07 16:00:00+00:00,0.25,-0.9999999999999918
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-05-08 04:00:00+00:00,2014-05-09 20:00:00+00:00,0.25,0.10165076658362125
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-05-12 08:00:00+00:00,2014-05-13 12:00:00+00:00,0.25,-0.9999999999999842
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-05-14 04:00:00+00:00,2014-05-14 20:00:00+00:00,0.25,0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-05-15 08:00:00+00:00,2014-05-15 16:00:00+00:00,0.25,-0.9999999999999818
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-19 12:00:00+00:00,2014-05-20 00:00:00+00:00,0.25,-1.0000000000000207
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-05-21 12:00:00+00:00,2014-05-21 16:00:00+00:00,0.25,-1.0000000000000102
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2014-05-29 02:00:00+00:00,2014-05-29 05:00:00+00:00,0.1,-1.0000000000001028
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-06-05 16:00:00+00:00,2014-06-10 12:00:00+00:00,0.15,-1.000000000000012
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-06-12 08:00:00+00:00,2014-06-13 12:00:00+00:00,0.25,0.016236555924264096
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-06-12 20:00:00+00:00,2014-06-13 08:00:00+00:00,0.25,-0.9999999999999931
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2014-06-13 20:00:00+00:00,2014-06-19 00:00:00+00:00,0.15,-1.0000000000000084
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-06-16 08:00:00+00:00,2014-06-16 12:00:00+00:00,0.25,-1.00000000000001
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2014-06-19 12:00:00+00:00,2014-06-24 12:00:00+00:00,0.4,-0.999999999999989
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2014-06-19 16:00:00+00:00,2014-06-24 12:00:00+00:00,0.2,-0.9999999999999806
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2014-06-20 04:00:00+00:00,2014-06-20 20:00:00+00:00,0.15,-0.9999999999999648
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-06-20 12:00:00+00:00,2014-06-23 12:00:00+00:00,0.15,-0.99999999999999
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-06-23 04:00:00+00:00,2014-06-24 12:00:00+00:00,0.25,-1.0000000000000164
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-06-26 12:00:00+00:00,2014-06-26 16:00:00+00:00,0.4,-1.0000000000000067
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-06-26 16:00:00+00:00,2014-07-01 12:00:00+00:00,0.25,-0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-06-27 04:00:00+00:00,2014-06-30 12:00:00+00:00,0.25,-1.0000000000000253
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-06-27 08:00:00+00:00,2014-07-02 04:00:00+00:00,0.25,-1.0000000000000298
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-06-30 04:00:00+00:00,2014-07-01 08:00:00+00:00,0.25,-0.9999999999999977
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2014-06-30 16:00:00+00:00,2014-07-01 12:00:00+00:00,0.4,2.5
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2014-06-30 16:00:00+00:00,2014-07-01 20:00:00+00:00,0.5,3.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-07-01 08:00:00+00:00,2014-07-02 04:00:00+00:00,0.25,0.4356764492234289
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2014-07-01 12:00:00+00:00,2014-07-04 12:00:00+00:00,0.4,0.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2014-07-02 12:00:00+00:00,2014-07-03 16:00:00+00:00,0.15,-1.0000000000000395
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-07-10 12:00:00+00:00,2014-07-10 20:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2014-07-10 16:00:00+00:00,2014-07-14 08:00:00+00:00,0.25,-0.9999999999999942
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2014-07-16 10:00:00+00:00,2014-07-16 20:00:00+00:00,0.1,3.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-07-16 12:00:00+00:00,2014-07-21 08:00:00+00:00,0.25,-0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-07-16 16:00:00+00:00,2014-07-18 20:00:00+00:00,0.25,-0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-07-16 20:00:00+00:00,2014-07-18 20:00:00+00:00,0.25,-0.0
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2014-07-17 08:00:00+00:00,2014-07-17 10:00:00+00:00,0.1,-1.0000000000000102
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-07-23 04:00:00+00:00,2014-07-24 12:00:00+00:00,0.25,0.02412019187679417
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2014-07-25 04:00:00+00:00,2014-07-26 00:00:00+00:00,0.25,-1.0000000000000009
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2014-07-30 06:00:00+00:00,2014-07-30 10:00:00+00:00,0.1,-0.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-08-05 20:00:00+00:00,2014-08-06 20:00:00+00:00,0.25,-0.0
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2014-08-06 07:00:00+00:00,2014-08-06 10:00:00+00:00,0.1,-0.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2014-08-08 16:00:00+00:00,2014-08-12 20:00:00+00:00,0.2,-0.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-08-09 00:00:00+00:00,2014-08-12 20:00:00+00:00,0.15,-1.0000000000000075
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2014-08-19 16:00:00+00:00,2014-08-20 12:00:00+00:00,0.2,-0.9999999999999616
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-19 16:00:00+00:00,2014-08-21 00:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-19 20:00:00+00:00,2014-08-21 00:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-20 00:00:00+00:00,2014-08-21 00:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-20 04:00:00+00:00,2014-08-21 00:00:00+00:00,0.25,3.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-08-20 08:00:00+00:00,2014-08-22 12:00:00+00:00,0.25,0.3185981950389049
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-20 08:00:00+00:00,2014-08-21 04:00:00+00:00,0.25,3.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-08-20 12:00:00+00:00,2014-08-21 20:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-20 12:00:00+00:00,2014-08-22 16:00:00+00:00,0.25,0.9419667454536261
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-21 00:00:00+00:00,2014-08-26 08:00:00+00:00,0.25,0.1557736008205492
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-08-21 04:00:00+00:00,2014-08-21 20:00:00+00:00,0.25,-1.0000000000000124
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-08-22 04:00:00+00:00,2014-08-27 12:00:00+00:00,0.15,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-02 00:00:00+00:00,2014-09-02 12:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-02 04:00:00+00:00,2014-09-03 20:00:00+00:00,0.25,0.6574581423222817
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-02 08:00:00+00:00,2014-09-03 20:00:00+00:00,0.25,0.13989325632377209
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2014-09-02 12:00:00+00:00,2014-09-03 08:00:00+00:00,0.4,2.5
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-02 12:00:00+00:00,2014-09-03 08:00:00+00:00,0.25,0.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2014-09-02 16:00:00+00:00,2014-09-04 16:00:00+00:00,0.2,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-02 20:00:00+00:00,2014-09-03 12:00:00+00:00,0.25,-0.9999999999999775
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-09-03 16:00:00+00:00,2014-09-05 04:00:00+00:00,0.15,4.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-09-05 12:00:00+00:00,2014-09-06 00:00:00+00:00,0.15,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-09-05 16:00:00+00:00,2014-09-08 12:00:00+00:00,0.15,3.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-09-05 20:00:00+00:00,2014-09-08 12:00:00+00:00,0.15,4.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-09-08 04:00:00+00:00,2014-09-08 20:00:00+00:00,0.15,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-09-08 08:00:00+00:00,2014-09-08 16:00:00+00:00,0.15,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2014-09-08 12:00:00+00:00,2014-09-08 16:00:00+00:00,0.15,-1.0000000000000133
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-09-08 20:00:00+00:00,2014-09-10 20:00:00+00:00,0.15,-0.9999999999999797
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-08 20:00:00+00:00,2014-09-11 16:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-09 08:00:00+00:00,2014-09-16 08:00:00+00:00,0.25,2.507007675977943
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-09-09 20:00:00+00:00,2014-09-10 16:00:00+00:00,0.15,-0.9999999999999811
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-09 20:00:00+00:00,2014-09-16 20:00:00+00:00,0.25,1.5394746776372226
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-10 12:00:00+00:00,2014-09-17 12:00:00+00:00,0.25,1.5598033433913474
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-11 08:00:00+00:00,2014-09-18 00:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-12 04:00:00+00:00,2014-09-18 04:00:00+00:00,0.25,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-09-17 12:00:00+00:00,2014-09-18 08:00:00+00:00,0.15,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2014-09-17 16:00:00+00:00,2014-09-18 08:00:00+00:00,0.15,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-17 20:00:00+00:00,2014-09-18 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-18 00:00:00+00:00,2014-09-23 12:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-18 04:00:00+00:00,2014-09-23 12:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-18 08:00:00+00:00,2014-09-19 12:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-19 04:00:00+00:00,2014-09-19 16:00:00+00:00,0.25,-1.0000000000000087
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2014-09-25 04:00:00+00:00,2014-09-25 20:00:00+00:00,0.25,2.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-09-29 08:00:00+00:00,2014-09-29 16:00:00+00:00,0.25,-1.0000000000000022
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2014-09-30 12:00:00+00:00,2014-10-01 20:00:00+00:00,0.4,-0.9999999999999739
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2014-10-01 04:00:00+00:00,2014-10-01 20:00:00+00:00,0.25,-1.0000000000000016
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2014-10-01 04:00:00+00:00,2014-10-01 20:00:00+00:00,0.15,-1.0000000000000138
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2014-10-01 04:00:00+00:00,2014-10-01 20:00:00+00:00,0.25,-1.0000000000000098
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2014-10-02 12:00:00+00:00,2014-10-03 16:00:00+00:00,0.4,2.5
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2014-10-02 16:00:00+00:00,2014-10-03 16:00:00+00:00,0.4,2.5
