trade_id,engine_group,engine,symbol,setup,side,entry_time,exit_time,risk_percent,risk_dollars,r_multiple,pre_equity,pre_drawdown_percent,pre_open_risk_total,pre_ict_open_risk,admission_reason,pnl,equity_before_exit,equity_after_exit,drawdown_after_exit
4006,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-04 12:32:00+00:00,2025-07-04 13:16:00+00:00,0.05,10.204921713087996,-1.0,20409.84342617599,8.157366906539426,0.05,0.05,ict_dd_throttle,-10.204921713087996,20405.35326062223,20395.14833890914,8.223493602366732
4007,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-04 15:09:00+00:00,2025-07-04 15:33:00+00:00,0.05,10.19757416945457,-1.0,20395.14833890914,8.223493602366732,0.0,0.0,ict_dd_throttle,-10.19757416945457,20395.14833890914,20384.950764739686,8.26938185556555
4008,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-04 17:52:00+00:00,2025-07-04 18:16:00+00:00,0.05,10.192475382369844,0.160000000000291,20384.950764739686,8.26938185556555,0.0,0.0,ict_dd_throttle,1.630796061182141,20384.950764739686,20386.581560800867,8.262043406113985
4009,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-07 11:07:00+00:00,2025-07-07 11:31:00+00:00,0.05,10.193290780400435,-1.0,20386.581560800867,8.262043406113985,0.0,0.0,ict_dd_throttle,-10.193290780400435,20386.581560800867,20376.388270020467,8.307912384410928
4010,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-07 12:11:00+00:00,2025-07-07 12:35:00+00:00,0.05,10.188194135010233,1.2,20376.388270020467,8.307912384410928,0.0,0.0,ict_dd_throttle,12.22583296201228,20376.388270020467,20388.61410298248,8.252897131841573
4011,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,-1,2025-07-07 16:49:00+00:00,2025-07-07 17:13:00+00:00,0.05,10.19430705149124,-1.0,20388.61410298248,8.252897131841573,0.0,0.0,ict_dd_throttle,-10.19430705149124,20388.61410298248,20378.41979593099,8.298770683275645
4012,ICT,ICT_V14_3_UNDER10,GBPUSD,sweep_reclaim_30,1,2025-07-07 17:54:00+00:00,2025-07-07 18:38:00+00:00,0.05,10.189209897965496,1.25,20378.41979593099,8.298770683275645,0.0,0.0,ict_dd_throttle,12.73651237245687,20378.41979593099,20391.156308303445,8.241457414952698
4013,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-09 09:53:00+00:00,2025-07-09 10:17:00+00:00,0.05,10.195578154151724,-0.800000000000291,20391.156308303445,8.241457414952698,0.0,0.0,ict_dd_throttle,-8.156462523324347,20391.156308303445,20382.99984578012,8.278160831986737
4015,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-09 11:40:00+00:00,2025-07-09 12:04:00+00:00,0.05,10.19149992289006,-1.0,20382.99984578012,8.278160831986737,0.05,0.05,ict_dd_throttle,-10.19149992289006,20382.99984578012,20372.80834585723,8.324021751570745
4014,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_30,-1,2025-07-09 11:24:00+00:00,2025-07-09 12:08:00+00:00,0.05,10.19149992289006,1.25,20382.99984578012,8.278160831986737,0.0,0.0,ict_dd_throttle,12.739374903612575,20372.80834585723,20385.547720760842,8.266695602090737
4016,ICT,ICT_V14_3_UNDER10,GBPUSD,sweep_reclaim_30,-1,2025-07-09 14:30:00+00:00,2025-07-09 15:14:00+00:00,0.05,10.19277386038042,0.1599999999997089,20385.547720760842,8.266695602090737,0.0,0.0,ict_dd_throttle,1.6308438176579,20385.547720760842,20387.1785645785,8.259356937738922
4017,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,-1,2025-07-09 16:13:00+00:00,2025-07-09 16:37:00+00:00,0.05,10.193589282289249,1.2,20387.1785645785,8.259356937738922,0.0,0.0,ict_dd_throttle,12.232307138747098,20387.1785645785,20399.410871717246,8.204312551901564
4018,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-09 16:18:00+00:00,2025-07-09 17:02:00+00:00,0.05,10.193589282289249,1.25,20387.1785645785,8.259356937738922,0.05,0.05,ict_dd_throttle,12.741986602861562,20399.410871717246,20412.152858320107,8.146974649987653
4020,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-09 17:22:00+00:00,2025-07-09 17:46:00+00:00,0.05,10.206076429160055,1.2,20412.152858320107,8.146974649987653,0.05,0.05,ict_dd_throttle,12.247291714992064,20412.152858320107,20424.4001500351,8.09186283477764
4019,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_30,-1,2025-07-09 17:18:00+00:00,2025-07-09 18:02:00+00:00,0.05,10.206076429160055,-1.0,20412.152858320107,8.146974649987653,0.0,0.0,ict_dd_throttle,-10.206076429160055,20424.4001500351,20414.19407360594,8.137789347452646
4021,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-10 08:01:00+00:00,2025-07-10 08:25:00+00:00,0.05,10.20709703680297,-0.1600000000001454,20414.19407360594,8.137789347452646,0.0,0.0,ict_dd_throttle,-1.6331355258899594,20414.19407360594,20412.56093808005,8.145138324304863
4022,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-10 09:02:00+00:00,2025-07-10 09:26:00+00:00,0.05,10.206280469040026,-0.7999999999995634,20412.56093808005,8.145138324304863,0.0,0.0,ict_dd_throttle,-8.165024375227565,20412.56093808005,20404.395913704822,8.181880268975117
4023,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-10 10:07:00+00:00,2025-07-10 10:31:00+00:00,0.05,10.20219795685241,0.1599999999995635,20404.395913704822,8.181880268975117,0.0,0.0,ict_dd_throttle,1.6323516730919323,20404.395913704822,20406.028265377914,8.174534819396657
4024,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,1,2025-07-10 11:50:00+00:00,2025-07-10 12:34:00+00:00,0.05,10.203014132688958,-1.0,20406.028265377914,8.174534819396657,0.0,0.0,ict_dd_throttle,-10.203014132688958,20406.028265377914,20395.825251245224,8.220447551986963
4025,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-10 12:16:00+00:00,2025-07-10 12:40:00+00:00,0.05,10.203014132688958,-0.920000000000582,20406.028265377914,8.174534819396657,0.05,0.05,ict_dd_throttle,-9.38677300207978,20395.825251245224,20386.438478243144,8.262687265970065
4026,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-10 14:02:00+00:00,2025-07-10 14:26:00+00:00,0.05,10.193219239121571,-1.0,20386.438478243144,8.262687265970065,0.0,0.0,ict_dd_throttle,-10.193219239121571,20386.438478243144,20376.245259004023,8.30855592233708
4027,ICT,ICT_V14_3_UNDER10,GBPUSD,sweep_reclaim_30,-1,2025-07-10 15:03:00+00:00,2025-07-10 15:47:00+00:00,0.05,10.188122629502011,1.25,20376.245259004023,8.30855592233708,0.0,0.0,ict_dd_throttle,12.735153286877514,20376.245259004023,20388.9804122909,8.251248769788539
4028,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,1,2025-07-10 16:51:00+00:00,2025-07-10 17:15:00+00:00,0.05,10.194490206145451,1.2,20388.9804122909,8.251248769788539,0.0,0.0,ict_dd_throttle,12.23338824737454,20388.9804122909,20401.213800538277,8.196199519050406
4029,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-11 09:14:00+00:00,2025-07-11 09:38:00+00:00,0.05,10.20060690026914,1.2,20401.213800538277,8.196199519050406,0.0,0.0,ict_dd_throttle,12.240728280322967,20401.213800538277,20413.4545288186,8.141117238761844
4030,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_30,-1,2025-07-11 10:11:00+00:00,2025-07-11 10:55:00+00:00,0.05,10.2067272644093,0.3334143060448469,20413.4545288186,8.141117238761844,0.0,0.0,ict_dd_throttle,3.4030688878520454,20413.4545288186,20416.85759770645,8.125803705936898
4031,ICT,ICT_V14_3_UNDER10,GBPUSD,sweep_reclaim_30,-1,2025-07-11 10:19:00+00:00,2025-07-11 11:03:00+00:00,0.05,10.2067272644093,1.25,20413.4545288186,8.141117238761844,0.05,0.05,ict_dd_throttle,12.758409080511626,20416.85759770645,20429.61600678696,8.06839190421113
4032,ICT,ICT_V14_3_UNDER10,GBPUSD,sweep_reclaim_30,-1,2025-07-11 11:26:00+00:00,2025-07-11 12:10:00+00:00,0.05,10.21480800339348,0.1600000000010186,20429.61600678696,8.06839190421113,0.0,0.0,ict_dd_throttle,1.6343692805533618,20429.61600678696,20431.250376067514,8.061037375563421
4033,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-11 14:35:00+00:00,2025-07-11 14:59:00+00:00,0.05,10.215625188033757,-1.0,20431.250376067514,8.061037375563421,0.0,0.0,ict_dd_throttle,-10.215625188033757,20431.250376067514,20421.03475087948,8.107006856875635
4034,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-11 15:46:00+00:00,2025-07-11 16:30:00+00:00,0.05,10.210517375439741,-1.0,20421.03475087948,8.107006856875635,0.0,0.0,ict_dd_throttle,-10.210517375439741,20421.03475087948,20410.82423350404,8.152953353447195
4035,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-11 17:08:00+00:00,2025-07-11 17:32:00+00:00,0.05,10.205412116752022,1.1200000000001455,20410.82423350404,8.152953353447195,0.0,0.0,ict_dd_throttle,11.43006157076375,20410.82423350404,20422.254295074807,8.10151900732511
4036,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-14 09:12:00+00:00,2025-07-14 09:36:00+00:00,0.05,10.211127147537404,-1.0,20422.254295074807,8.10151900732511,0.0,0.0,ict_dd_throttle,-10.211127147537404,20422.254295074807,20412.04316792727,8.147468247821447
4037,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-14 10:04:00+00:00,2025-07-14 10:48:00+00:00,0.05,10.206021583963635,-1.0,20412.04316792727,8.147468247821447,0.0,0.0,ict_dd_throttle,-10.206021583963635,20412.04316792727,20401.837146343307,8.193394513697532
4038,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_30,1,2025-07-14 11:49:00+00:00,2025-07-14 12:33:00+00:00,0.05,10.200918573171654,-1.0,20401.837146343307,8.193394513697532,0.0,0.0,ict_dd_throttle,-10.200918573171654,20401.837146343307,20391.636227770134,8.239297816440692
4039,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_30_fade,-1,2025-07-14 15:17:00+00:00,2025-07-14 15:41:00+00:00,0.05,10.195818113885068,1.2,20391.636227770134,8.239297816440692,0.0,0.0,ict_dd_throttle,12.23498173666208,20391.636227770134,20403.871209506797,8.18424139513055
4040,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,1,2025-07-14 16:32:00+00:00,2025-07-14 16:56:00+00:00,0.05,10.201935604753398,1.2,20403.871209506797,8.18424139513055,0.0,0.0,ict_dd_throttle,12.242322725704078,20403.871209506797,20416.113532232503,8.129151939967622
4041,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_30,1,2025-07-14 16:44:00+00:00,2025-07-14 17:28:00+00:00,0.05,10.201935604753398,-1.0,20403.871209506797,8.18424139513055,0.05,0.05,ict_dd_throttle,-10.201935604753398,20416.113532232503,20405.91159662775,8.175059819270054
4042,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-14 17:38:00+00:00,2025-07-14 18:02:00+00:00,0.05,10.202955798313875,-1.0,20405.91159662775,8.175059819270054,0.0,0.0,ict_dd_throttle,-10.202955798313875,20405.91159662775,20395.708640829434,8.220972289360425
4044,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-16 09:31:00+00:00,2025-07-16 09:55:00+00:00,0.05,10.197854320414717,1.2,20395.708640829434,8.220972289360425,0.05,0.05,ict_dd_throttle,12.23742518449766,20395.708640829434,20407.946066013934,8.165904872734032
4043,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,1,2025-07-16 09:20:00+00:00,2025-07-16 10:04:00+00:00,0.05,10.197854320414717,-1.0,20395.708640829434,8.220972289360425,0.0,0.0,ict_dd_throttle,-10.197854320414717,20407.946066013934,20397.74821169352,8.211794386589345
4045,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_30,-1,2025-07-16 10:35:00+00:00,2025-07-16 11:19:00+00:00,0.05,10.19887410584676,1.2219926744680911,20397.74821169352,8.211794386589345,0.0,0.0,ict_dd_throttle,12.462949445167045,20397.74821169352,20410.211161138686,8.155712129158273
4046,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-16 12:15:00+00:00,2025-07-16 12:39:00+00:00,0.05,10.205105580569343,0.6399999999998545,20410.211161138686,8.155712129158273,0.0,0.0,ict_dd_throttle,6.5312675715628945,20410.211161138686,20416.742428710248,8.126321957039618
4047,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-16 15:43:00+00:00,2025-07-16 16:07:00+00:00,0.05,10.208371214355125,1.2,20416.742428710248,8.126321957039618,0.0,0.0,ict_dd_throttle,12.25004545722615,20416.742428710248,20428.992474167473,8.071197750213845
4048,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-16 16:24:00+00:00,2025-07-16 17:08:00+00:00,0.05,10.214496237083736,1.25,20428.992474167473,8.071197750213845,0.0,0.0,ict_dd_throttle,12.76812029635467,20428.992474167473,20441.760594463827,8.01374224880773
4049,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-16 16:48:00+00:00,2025-07-16 17:12:00+00:00,0.05,10.214496237083736,1.2,20428.992474167473,8.071197750213845,0.05,0.05,ict_dd_throttle,12.257395484500483,20441.760594463827,20454.017989948326,7.958584967457864
4050,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,1,2025-07-17 09:18:00+00:00,2025-07-17 09:42:00+00:00,0.45,92.04308095476746,-1.0,20454.017989948326,7.958584967457864,0.0,0.0,ict_active,-92.04308095476746,20454.017989948326,20361.974908993558,8.37277133510431
4051,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,1,2025-07-17 12:44:00+00:00,2025-07-17 13:28:00+00:00,0.05,10.18098745449678,1.202271103033019,20361.974908993558,8.37277133510431,0.0,0.0,ict_dd_throttle,12.240307016883174,20361.974908993558,20374.21521601044,8.317690950466904
4052,ICT,ICT_V14_3_UNDER10,GBPUSD,sweep_reclaim_30,1,2025-07-17 14:22:00+00:00,2025-07-17 15:06:00+00:00,0.05,10.187107608005222,-1.0,20374.21521601044,8.317690950466904,0.0,0.0,ict_dd_throttle,-10.187107608005222,20374.21521601044,20364.028108402435,8.363532104991675
4053,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_30_fade,-1,2025-07-17 17:16:00+00:00,2025-07-17 17:40:00+00:00,0.05,10.182014054201218,-1.0,20364.028108402435,8.363532104991675,0.0,0.0,ict_dd_throttle,-10.182014054201218,20364.028108402435,20353.846094348235,8.409350338939175
4054,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-18 08:21:00+00:00,2025-07-18 08:45:00+00:00,0.05,10.17692304717412,-1.0,20353.846094348235,8.409350338939175,0.0,0.0,ict_dd_throttle,-10.17692304717412,20353.846094348235,20343.669171301062,8.4551456637697
4055,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_30_fade,-1,2025-07-18 14:50:00+00:00,2025-07-18 15:14:00+00:00,0.05,10.171834585650531,-1.0,20343.669171301062,8.4551456637697,0.0,0.0,ict_dd_throttle,-10.171834585650531,20343.669171301062,20333.497336715413,8.500918090937812
4056,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-18 16:27:00+00:00,2025-07-18 16:51:00+00:00,0.05,10.166748668357707,1.2,20333.497336715413,8.500918090937812,0.0,0.0,ict_dd_throttle,12.200098402029248,20333.497336715413,20345.697435117443,8.446018641792369
4057,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,1,2025-07-18 16:55:00+00:00,2025-07-18 17:39:00+00:00,0.05,10.172848717558722,-1.0,20345.697435117443,8.446018641792369,0.0,0.0,ict_dd_throttle,-10.172848717558722,20345.697435117443,20335.524586399886,8.491795632471465
4058,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-21 08:19:00+00:00,2025-07-21 08:43:00+00:00,0.05,10.167762293199944,0.1599999999997089,20335.524586399886,8.491795632471465,0.0,0.0,ict_dd_throttle,1.6268419669090313,20335.524586399886,20337.151428366797,8.484474976122069
4059,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-21 09:26:00+00:00,2025-07-21 09:50:00+00:00,0.05,10.168575714183397,-1.0,20337.151428366797,8.484474976122069,0.0,0.0,ict_dd_throttle,-10.168575714183397,20337.151428366797,20326.982852652614,8.530232738634002
4060,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-21 11:33:00+00:00,2025-07-21 11:57:00+00:00,0.05,10.163491426326308,-1.0,20326.982852652614,8.530232738634002,0.0,0.0,ict_dd_throttle,-10.163491426326308,20326.982852652614,20316.819361226288,8.575967622264688
4061,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_30,-1,2025-07-21 12:40:00+00:00,2025-07-21 13:24:00+00:00,0.05,10.158409680613145,-1.0,20316.819361226288,8.575967622264688,0.0,0.0,ict_dd_throttle,-10.158409680613145,20316.819361226288,20306.660951545673,8.621679638453562
4063,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-21 14:46:00+00:00,2025-07-21 15:10:00+00:00,0.05,10.153330475772837,-1.0,20306.660951545673,8.621679638453562,0.05,0.05,ict_dd_throttle,-10.153330475772837,20306.660951545673,20296.5076210699,8.667368798634332
4062,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-21 14:30:00+00:00,2025-07-21 15:14:00+00:00,0.05,10.153330475772837,1.25,20306.660951545673,8.621679638453562,0.0,0.0,ict_dd_throttle,12.691663094716045,20296.5076210699,20309.199284164617,8.610257348408364
4064,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-21 15:46:00+00:00,2025-07-21 16:30:00+00:00,0.05,10.154599642082308,-1.0,20309.199284164617,8.610257348408364,0.0,0.0,ict_dd_throttle,-10.154599642082308,20309.199284164617,20299.044684522534,8.655952219734163
4065,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-21 17:12:00+00:00,2025-07-21 17:36:00+00:00,0.05,10.149522342261267,-1.0,20299.044684522534,8.655952219734163,0.0,0.0,ict_dd_throttle,-10.149522342261267,20299.044684522534,20288.895162180273,8.701624243624293
4066,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-21 17:15:00+00:00,2025-07-21 17:59:00+00:00,0.05,10.149522342261267,-1.0,20299.044684522534,8.655952219734163,0.05,0.05,ict_dd_throttle,-10.149522342261267,20288.895162180273,20278.745639838013,8.747296267514425
4067,ICT,ICT_V14_3_UNDER10,GBPUSD,sweep_reclaim_30,1,2025-07-23 08:20:00+00:00,2025-07-23 09:04:00+00:00,0.05,10.139372819919007,-1.0,20278.745639838013,8.747296267514425,0.0,0.0,ict_dd_throttle,-10.139372819919007,20278.745639838013,20268.606267018095,8.792922619380663
4068,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,1,2025-07-23 08:51:00+00:00,2025-07-23 09:35:00+00:00,0.05,10.139372819919007,-1.0,20278.745639838013,8.747296267514425,0.05,0.05,ict_dd_throttle,-10.139372819919007,20268.606267018095,20258.466894198176,8.838548971246903
4069,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-23 09:46:00+00:00,2025-07-23 10:10:00+00:00,0.05,10.12923344709909,-1.0,20258.466894198176,8.838548971246903,0.0,0.0,ict_dd_throttle,-10.12923344709909,20258.466894198176,20248.337660751076,8.884129696761283
4070,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,-1,2025-07-23 10:59:00+00:00,2025-07-23 11:23:00+00:00,0.05,10.124168830375538,-1.0,20248.337660751076,8.884129696761283,0.0,0.0,ict_dd_throttle,-10.124168830375538,20248.337660751076,20238.213491920702,8.929687631912898
4071,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,1,2025-07-23 11:03:00+00:00,2025-07-23 11:47:00+00:00,0.05,10.124168830375538,1.25,20248.337660751076,8.884129696761283,0.05,0.05,ict_dd_throttle,12.655211037969423,20238.213491920702,20250.868702958673,8.872740212973367
4072,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-23 12:52:00+00:00,2025-07-23 13:16:00+00:00,0.05,10.125434351479337,1.2,20250.868702958673,8.872740212973367,0.0,0.0,ict_dd_throttle,12.150521221775204,20250.868702958673,20263.019224180447,8.818063857101155
4073,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-23 14:50:00+00:00,2025-07-23 15:14:00+00:00,0.05,10.131509612090223,1.2,20263.019224180447,8.818063857101155,0.0,0.0,ict_dd_throttle,12.157811534508268,20263.019224180447,20275.177035714954,8.763354695415421
4074,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-23 15:59:00+00:00,2025-07-23 16:23:00+00:00,0.05,10.137588517857477,1.2,20275.177035714954,8.763354695415421,0.0,0.0,ict_dd_throttle,12.165106221428973,20275.177035714954,20287.342141936384,8.708612708232668
4075,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,-1,2025-07-23 17:04:00+00:00,2025-07-23 17:28:00+00:00,0.05,10.143671070968193,1.2,20287.342141936384,8.708612708232668,0.0,0.0,ict_dd_throttle,12.172405285161831,20287.342141936384,20299.514547221544,8.653837875857612
4076,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-24 09:16:00+00:00,2025-07-24 09:40:00+00:00,0.05,10.149757273610772,-1.0,20299.514547221544,8.653837875857612,0.0,0.0,ict_dd_throttle,-10.149757273610772,20299.514547221544,20289.364789947933,8.699510956919687
4077,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,1,2025-07-24 11:16:00+00:00,2025-07-24 12:00:00+00:00,0.05,10.144682394973966,-1.0,20289.364789947933,8.699510956919687,0.0,0.0,ict_dd_throttle,-10.144682394973966,20289.364789947933,20279.22010755296,8.745161201441226
4078,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,1,2025-07-24 11:51:00+00:00,2025-07-24 12:15:00+00:00,0.05,10.144682394973966,-1.0,20289.364789947933,8.699510956919687,0.05,0.05,ict_dd_throttle,-10.144682394973966,20279.22010755296,20269.075425157986,8.790811445962765
4079,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-24 15:40:00+00:00,2025-07-24 16:04:00+00:00,0.05,10.134537712578993,-1.0,20269.075425157986,8.790811445962765,0.0,0.0,ict_dd_throttle,-10.134537712578993,20269.075425157986,20258.940887445406,8.836416040239788
4080,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-24 17:56:00+00:00,2025-07-24 18:20:00+00:00,0.05,10.129470443722703,-1.0,20258.940887445406,8.836416040239788,0.0,0.0,ict_dd_throttle,-10.129470443722703,20258.940887445406,20248.81141700168,8.881997832219673
4081,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,1,2025-07-25 09:54:00+00:00,2025-07-25 10:18:00+00:00,0.05,10.124405708500841,-1.0,20248.81141700168,8.881997832219673,0.0,0.0,ict_dd_throttle,-10.124405708500841,20248.81141700168,20238.68701129318,8.927556833303571
4082,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-25 12:11:00+00:00,2025-07-25 12:35:00+00:00,0.05,10.11934350564659,0.1999999999997089,20238.68701129318,8.927556833303571,0.0,0.0,ict_dd_throttle,2.0238687011263723,20238.68701129318,20240.710879994305,8.918449588986915
4083,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-25 14:16:00+00:00,2025-07-25 14:40:00+00:00,0.05,10.120355439997153,-1.0,20240.710879994305,8.918449588986915,0.0,0.0,ict_dd_throttle,-10.120355439997153,20240.710879994305,20230.590524554307,8.963990364192426
4085,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-25 15:36:00+00:00,2025-07-25 16:00:00+00:00,0.05,10.115295262277154,-1.0,20230.590524554307,8.963990364192426,0.05,0.05,ict_dd_throttle,-10.115295262277154,20230.590524554307,20220.47522929203,9.009508369010327
4084,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-25 15:26:00+00:00,2025-07-25 16:10:00+00:00,0.05,10.115295262277154,1.25,20230.590524554307,8.963990364192426,0.0,0.0,ict_dd_throttle,12.644119077846444,20220.47522929203,20233.119348369877,8.952610862987948
4087,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,1,2025-07-25 16:41:00+00:00,2025-07-25 17:05:00+00:00,0.05,10.11655967418494,1.2,20233.119348369877,8.952610862987948,0.05,0.05,ict_dd_throttle,12.139871609021927,20233.119348369877,20245.2592199789,8.897982429505738
4086,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-25 16:30:00+00:00,2025-07-25 17:14:00+00:00,0.05,10.11655967418494,1.25,20233.119348369877,8.952610862987948,0.0,0.0,ict_dd_throttle,12.645699592731175,20245.2592199789,20257.904919571632,8.841077811295097
4088,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_15_fade,1,2025-07-28 08:11:00+00:00,2025-07-28 08:35:00+00:00,0.05,10.128952459785816,-1.0,20257.904919571632,8.841077811295097,0.0,0.0,ict_dd_throttle,-10.128952459785816,20257.904919571632,20247.775967111847,8.886657272389446
4089,ICT,ICT_V14_3_UNDER10,GBPJPY,sweep_reclaim_15,-1,2025-07-28 08:45:00+00:00,2025-07-28 09:29:00+00:00,0.05,10.123887983555925,-1.0,20247.775967111847,8.886657272389446,0.0,0.0,ict_dd_throttle,-10.123887983555925,20247.775967111847,20237.652079128293,8.932213943753247
4090,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-28 09:11:00+00:00,2025-07-28 09:35:00+00:00,0.05,10.123887983555925,-1.0,20247.775967111847,8.886657272389446,0.05,0.05,ict_dd_throttle,-10.123887983555925,20237.652079128293,20227.52819114474,8.977770615117045
4091,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_60_fade,1,2025-07-28 10:57:00+00:00,2025-07-28 11:21:00+00:00,0.05,10.11376409557237,1.2,20227.52819114474,8.977770615117045,0.0,0.0,ict_dd_throttle,12.136516914686842,20227.52819114474,20239.664708059427,8.923157277486109
4092,ICT,ICT_V14_3_UNDER10,GBPUSD,breakout_30_fade,1,2025-07-28 12:37:00+00:00,2025-07-28 13:01:00+00:00,0.05,10.119832354029713,0.5200000000001455,20239.664708059427,8.923157277486109,0.0,0.0,ict_dd_throttle,5.262312824096923,20239.664708059427,20244.927020883522,8.899477298378255
