symbol,engine,setup,profile,side,entry_time,exit_time,r_multiple,session_high,session_low,signal_atr
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_20,SELL,2020-05-07 10:00:00+00:00,2020-05-07 11:00:00+00:00,-1.0,106294.0,105988.0,113.33660628590182
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_25,SELL,2020-05-07 10:00:00+00:00,2020-05-07 11:00:00+00:00,-1.0,106294.0,105988.0,113.33660628590182
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,SELL,2020-05-07 12:00:00+00:00,2020-05-07 18:00:00+00:00,1.5,108026.0,107900.0,127.53550195985386
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,SELL,2020-05-07 12:00:00+00:00,2020-05-07 18:00:00+00:00,2.0,108026.0,107900.0,127.53550195985386
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,SELL,2020-05-07 12:00:00+00:00,2020-05-07 19:00:00+00:00,-1.0,108026.0,107900.0,127.53550195985386
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,SELL,2020-05-08 16:00:00+00:00,2020-05-08 18:00:00+00:00,-1.0,124001.0,123759.0,220.56354812398902
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,SELL,2020-05-08 16:00:00+00:00,2020-05-08 18:00:00+00:00,-1.0,124001.0,123759.0,220.56354812398902
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,SELL,2020-05-12 12:00:00+00:00,2020-05-12 14:00:00+00:00,-1.0,123375.0,122868.0,233.58383888141339
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,SELL,2020-05-12 12:00:00+00:00,2020-05-12 14:00:00+00:00,-1.0,123375.0,122868.0,233.58383888141339
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,SELL,2020-05-12 12:00:00+00:00,2020-05-12 14:00:00+00:00,-1.0,123375.0,122868.0,233.58383888141339
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2020-05-12 16:00:00+00:00,2020-05-12 18:00:00+00:00,-1.0,107691.0,107346.0,121.43024061333168
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,SELL,2020-05-12 17:00:00+00:00,2020-05-12 20:00:00+00:00,1.5,123473.0,123083.0,264.09061196561817
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,SELL,2020-05-12 17:00:00+00:00,2020-05-12 21:00:00+00:00,2.0,123473.0,123083.0,264.09061196561817
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,SELL,2020-05-13 11:00:00+00:00,2020-05-13 13:00:00+00:00,-1.0,131621.0,131199.0,275.9888738678819
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,SELL,2020-05-13 11:00:00+00:00,2020-05-13 13:00:00+00:00,-1.0,131621.0,131199.0,275.9888738678819
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,SELL,2020-05-13 11:00:00+00:00,2020-05-13 13:00:00+00:00,-1.0,131621.0,131199.0,275.9888738678819
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,SELL,2020-05-13 11:00:00+00:00,2020-05-13 13:00:00+00:00,-1.0,122745.0,122509.0,221.24234201809415
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,SELL,2020-05-13 11:00:00+00:00,2020-05-13 13:00:00+00:00,-1.0,122745.0,122509.0,221.24234201809415
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,SELL,2020-05-13 11:00:00+00:00,2020-05-13 13:00:00+00:00,-1.0,122745.0,122509.0,221.24234201809415
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,SELL,2020-05-13 16:00:00+00:00,2020-05-13 17:00:00+00:00,1.5,131801.0,131246.0,295.49993296139166
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,SELL,2020-05-13 16:00:00+00:00,2020-05-13 18:00:00+00:00,2.0,131801.0,131246.0,295.49993296139166
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,SELL,2020-05-13 17:00:00+00:00,2020-05-14 10:00:00+00:00,1.5,123011.0,122569.0,274.0406133437725
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,SELL,2020-05-13 17:00:00+00:00,2020-05-14 23:00:00+00:00,0.7900884722925382,123011.0,122569.0,274.0406133437725
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,SELL,2020-05-14 14:00:00+00:00,2020-05-14 23:00:00+00:00,-1.0,122180.0,121809.0,242.1926543650985
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,SELL,2020-05-14 14:00:00+00:00,2020-05-14 23:00:00+00:00,-1.0,122180.0,121809.0,242.1926543650985
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,SELL,2020-05-14 16:00:00+00:00,2020-05-14 18:00:00+00:00,-1.0,130602.0,130139.0,276.4324122744509
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,SELL,2020-05-14 16:00:00+00:00,2020-05-14 18:00:00+00:00,-1.0,130602.0,130139.0,276.4324122744509
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,SELL,2020-05-15 10:00:00+00:00,2020-05-15 11:00:00+00:00,-1.0,108078.0,107983.0,103.4955283477195
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,SELL,2020-05-15 10:00:00+00:00,2020-05-15 11:00:00+00:00,-1.0,108078.0,107983.0,103.4955283477195
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,SELL,2020-05-15 10:00:00+00:00,2020-05-15 11:00:00+00:00,-1.0,108078.0,107983.0,103.4955283477195
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,SELL,2020-05-15 14:00:00+00:00,2020-05-15 15:00:00+00:00,1.5,122184.0,121869.0,211.29389591335683
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,SELL,2020-05-15 14:00:00+00:00,2020-05-15 18:00:00+00:00,2.0,122184.0,121869.0,211.29389591335683
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,SELL,2020-05-18 12:00:00+00:00,2020-05-18 13:00:00+00:00,-1.0,121144.0,120739.0,194.19608052596013
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2020-05-20 13:00:00+00:00,2020-05-20 15:00:00+00:00,-1.0,107981.0,107613.0,109.7940012380312
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,BUY,2020-05-21 10:00:00+00:00,2020-05-21 12:00:00+00:00,1.5,65984.0,65574.0,132.6983012636551
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,BUY,2020-05-21 10:00:00+00:00,2020-05-21 15:00:00+00:00,2.0,65984.0,65574.0,132.6983012636551
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,SELL,2020-05-25 14:00:00+00:00,2020-05-25 16:00:00+00:00,-1.0,131213.0,130990.0,175.3443744758608
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,SELL,2020-05-25 14:00:00+00:00,2020-05-25 16:00:00+00:00,-1.0,131213.0,130990.0,175.3443744758608
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,BUY,2020-05-28 10:00:00+00:00,2020-05-28 12:00:00+00:00,-1.0,66358.0,66114.0,174.38650357329342
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,BUY,2020-06-02 07:00:00+00:00,2020-06-02 11:00:00+00:00,1.5,68135.0,67814.0,185.71061567082356
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,BUY,2020-06-02 07:00:00+00:00,2020-06-02 12:00:00+00:00,2.0,68135.0,67814.0,185.71061567082356
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_ny_20,BUY,2020-06-03 17:00:00+00:00,2020-06-04 18:00:00+00:00,2.0,69834.0,68869.0,236.110938925482
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2020-06-03 17:00:00+00:00,2020-06-04 18:00:00+00:00,2.0,112275.0,111995.0,180.26918607150563
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-06-03 17:00:00+00:00,2020-06-04 15:00:00+00:00,1.5,112275.0,111995.0,180.26918607150563
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,BUY,2020-06-04 12:00:00+00:00,2020-06-04 13:00:00+00:00,-1.0,69324.0,68914.0,176.1803158175954
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2020-06-04 15:00:00+00:00,2020-06-05 21:00:00+00:00,0.32606355523118025,112211.0,111984.0,181.19708822202307
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-06-04 15:00:00+00:00,2020-06-05 10:00:00+00:00,1.5,112211.0,111984.0,181.19708822202307
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2020-06-04 18:00:00+00:00,2020-06-05 16:00:00+00:00,1.5,109039.0,108801.0,150.28429772229555
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,BUY,2020-06-08 09:00:00+00:00,2020-06-08 11:00:00+00:00,1.5,70031.0,69630.0,173.3138971389121
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,BUY,2020-06-08 09:00:00+00:00,2020-06-08 12:00:00+00:00,1.5,70031.0,69630.0,173.3138971389121
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2020-06-08 11:00:00+00:00,2020-06-08 14:00:00+00:00,-1.0,113195.0,112848.0,172.17470458964473
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2020-06-08 11:00:00+00:00,2020-06-08 14:00:00+00:00,-1.0,113195.0,112848.0,172.17470458964473
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,BUY,2020-06-08 12:00:00+00:00,2020-06-08 13:00:00+00:00,-1.0,139578.0,138798.0,318.6916509385999
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,BUY,2020-06-08 12:00:00+00:00,2020-06-08 13:00:00+00:00,-1.0,139578.0,138798.0,318.6916509385999
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_25,BUY,2020-06-08 12:00:00+00:00,2020-06-08 13:00:00+00:00,-1.0,139578.0,138798.0,318.6916509385999
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_20,BUY,2020-06-08 15:00:00+00:00,2020-06-08 16:00:00+00:00,-1.0,109689.0,109376.0,125.44419008724162
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_ny_relaxed,BUY,2020-06-08 15:00:00+00:00,2020-06-08 16:00:00+00:00,-1.0,109689.0,109376.0,125.44419008724162
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2020-06-08 16:00:00+00:00,2020-06-09 10:00:00+00:00,-1.0,113081.0,112811.0,182.6001937273215
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-06-08 16:00:00+00:00,2020-06-09 10:00:00+00:00,-1.0,113081.0,112811.0,182.6001937273215
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,BUY,2020-06-09 09:00:00+00:00,2020-06-09 10:00:00+00:00,-1.0,70424.0,69877.0,162.7951270379513
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,BUY,2020-06-09 09:00:00+00:00,2020-06-09 10:00:00+00:00,-1.0,70424.0,69877.0,162.7951270379513
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,BUY,2020-06-09 09:00:00+00:00,2020-06-09 10:00:00+00:00,-1.0,70424.0,69877.0,162.7951270379513
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2020-06-09 09:00:00+00:00,2020-06-09 10:00:00+00:00,-1.0,127552.0,127103.0,197.28342267576605
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2020-06-09 09:00:00+00:00,2020-06-09 10:00:00+00:00,-1.0,127552.0,127103.0,197.28342267576605
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2020-06-09 09:00:00+00:00,2020-06-09 10:00:00+00:00,-1.0,127552.0,127103.0,197.28342267576605
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,BUY,2020-06-09 17:00:00+00:00,2020-06-10 09:00:00+00:00,1.5,127203.0,126590.0,273.43510138460493
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,BUY,2020-06-09 17:00:00+00:00,2020-06-10 15:00:00+00:00,2.0,127203.0,126590.0,273.43510138460493
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,BUY,2020-06-10 14:00:00+00:00,2020-06-10 22:00:00+00:00,-1.0,127860.0,127351.0,235.1691207482949
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,BUY,2020-06-10 14:00:00+00:00,2020-06-10 22:00:00+00:00,-1.0,127860.0,127351.0,235.1691207482949
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2020-06-11 12:00:00+00:00,2020-06-11 15:00:00+00:00,-1.0,113952.0,113639.0,234.4758775126081
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2020-06-11 12:00:00+00:00,2020-06-11 15:00:00+00:00,-1.0,113952.0,113639.0,234.4758775126081
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2020-06-11 12:00:00+00:00,2020-06-11 15:00:00+00:00,-1.0,113952.0,113639.0,234.4758775126081
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,BUY,2020-06-15 12:00:00+00:00,2020-06-15 17:00:00+00:00,1.5,68450.0,68069.0,257.417645672986
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,BUY,2020-06-16 12:00:00+00:00,2020-06-16 18:00:00+00:00,-1.0,69764.0,69087.0,254.8048683796356
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2020-06-16 12:00:00+00:00,2020-06-16 14:00:00+00:00,-1.0,113483.0,113174.0,188.3493740884139
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2020-06-16 12:00:00+00:00,2020-06-16 14:00:00+00:00,-1.0,113483.0,113174.0,188.3493740884139
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2020-06-16 12:00:00+00:00,2020-06-16 14:00:00+00:00,-1.0,113483.0,113174.0,188.3493740884139
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-06-18 14:00:00+00:00,2020-06-18 15:00:00+00:00,-1.0,112611.0,112400.0,164.0464627144339
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-06-19 15:00:00+00:00,2020-06-19 16:00:00+00:00,1.5,112216.0,112048.0,131.87915256498297
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_15,SELL,2020-06-22 12:00:00+00:00,2020-06-23 05:00:00+00:00,1.5,106942.0,106748.0,93.6879199952462
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_20,SELL,2020-06-22 12:00:00+00:00,2020-06-23 05:00:00+00:00,2.0,106942.0,106748.0,93.6879199952462
USDJPY,USDJPY_ICT_SESSION_SWEEP,usdjpy_ict_session_sweep,uj_london_25,SELL,2020-06-22 12:00:00+00:00,2020-06-23 06:00:00+00:00,-1.0,106942.0,106748.0,93.6879199952462
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_15,SELL,2020-06-26 08:00:00+00:00,2020-06-26 11:00:00+00:00,1.5,133227.0,132946.0,193.864443397256
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_london_20,SELL,2020-06-26 08:00:00+00:00,2020-06-26 12:00:00+00:00,2.0,133227.0,132946.0,193.864443397256
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-06-30 16:00:00+00:00,2020-06-30 19:00:00+00:00,1.5,112442.0,112040.0,158.47626766142287
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,BUY,2020-07-01 09:00:00+00:00,2020-07-01 10:00:00+00:00,1.5,69169.0,68937.0,128.83963585220246
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_ny_20,BUY,2020-07-01 16:00:00+00:00,2020-07-02 22:00:00+00:00,0.500003525426152,69169.0,68937.0,149.98011673671087
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-07-01 16:00:00+00:00,2020-07-01 18:00:00+00:00,1.5,112341.0,112150.0,146.91790113023498
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2020-07-02 17:00:00+00:00,2020-07-02 18:00:00+00:00,-1.0,112856.0,112616.0,155.66573695322876
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-07-02 17:00:00+00:00,2020-07-02 18:00:00+00:00,-1.0,112856.0,112616.0,155.66573695322876
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-07-03 14:00:00+00:00,2020-07-06 04:00:00+00:00,1.5,112466.0,112243.0,124.39961917504804
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,BUY,2020-07-07 08:00:00+00:00,2020-07-07 09:00:00+00:00,-1.0,69973.0,69654.0,124.44307285691862
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,BUY,2020-07-07 08:00:00+00:00,2020-07-07 09:00:00+00:00,-1.0,69973.0,69654.0,124.44307285691862
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2020-07-07 11:00:00+00:00,2020-07-07 13:00:00+00:00,-1.0,125179.0,124808.0,161.35872344902927
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2020-07-07 11:00:00+00:00,2020-07-07 13:00:00+00:00,-1.0,125179.0,124808.0,161.35872344902927
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-07-07 15:00:00+00:00,2020-07-07 18:00:00+00:00,-1.0,113159.0,112810.0,136.142145304651
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_15,BUY,2020-07-08 15:00:00+00:00,2020-07-08 21:00:00+00:00,1.5,125681.0,125378.0,204.68181661295728
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_ny_20,BUY,2020-07-08 15:00:00+00:00,2020-07-09 04:00:00+00:00,2.0,125681.0,125378.0,204.68181661295728
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2020-07-09 15:00:00+00:00,2020-07-09 18:00:00+00:00,-1.0,113706.0,113251.0,153.67842840899945
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-07-09 15:00:00+00:00,2020-07-09 18:00:00+00:00,-1.0,113706.0,113251.0,153.67842840899945
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_relaxed,BUY,2020-07-10 11:00:00+00:00,2020-07-13 07:00:00+00:00,1.5,69657.0,69344.0,119.40463816588114
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_15,BUY,2020-07-10 11:00:00+00:00,2020-07-10 15:00:00+00:00,1.5,126109.0,125812.0,163.10432486632004
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_20,BUY,2020-07-10 11:00:00+00:00,2020-07-10 17:00:00+00:00,2.0,126109.0,125812.0,163.10432486632004
GBPUSD,GBPUSD_ICT_WIDE_SWEEP,gbpusd_ict_wide_sweep,gu_london_25,BUY,2020-07-10 11:00:00+00:00,2020-07-10 17:00:00+00:00,2.5,126109.0,125812.0,163.10432486632004
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2020-07-13 13:00:00+00:00,2020-07-13 17:00:00+00:00,2.0,113359.0,113135.0,126.37092011759879
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-07-13 13:00:00+00:00,2020-07-13 17:00:00+00:00,1.5,113359.0,113135.0,126.37092011759879
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_15,BUY,2020-07-13 16:00:00+00:00,2020-07-13 17:00:00+00:00,1.5,135418.0,135021.0,196.51939950562615
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,BUY,2020-07-13 16:00:00+00:00,2020-07-13 18:00:00+00:00,2.0,135418.0,135021.0,196.51939950562615
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2020-07-14 12:00:00+00:00,2020-07-14 17:00:00+00:00,1.5,113502.0,113352.0,128.85472824096732
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2020-07-14 12:00:00+00:00,2020-07-14 17:00:00+00:00,2.0,113502.0,113352.0,128.85472824096732
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2020-07-14 12:00:00+00:00,2020-07-14 19:00:00+00:00,2.5,113502.0,113352.0,128.85472824096732
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2020-07-15 09:00:00+00:00,2020-07-15 11:00:00+00:00,1.5,114231.0,113926.0,120.8457904583227
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2020-07-15 09:00:00+00:00,2020-07-15 11:00:00+00:00,2.0,114231.0,113926.0,120.8457904583227
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2020-07-15 09:00:00+00:00,2020-07-15 11:00:00+00:00,2.5,114231.0,113926.0,120.8457904583227
GBPJPY,GBPJPY_ICT_WIDE_SWEEP,gbpjpy_ict_wide_sweep,gj_ny_20,BUY,2020-07-15 18:00:00+00:00,2020-07-16 04:00:00+00:00,-1.0,135074.0,134792.0,227.9493072354313
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_15,BUY,2020-07-16 11:00:00+00:00,2020-07-16 12:00:00+00:00,-1.0,70138.0,69890.0,121.23974778075329
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_london_20,BUY,2020-07-16 11:00:00+00:00,2020-07-16 12:00:00+00:00,-1.0,70138.0,69890.0,121.23974778075329
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2020-07-16 11:00:00+00:00,2020-07-16 12:00:00+00:00,-1.0,114186.0,114000.0,108.8465944979418
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2020-07-16 11:00:00+00:00,2020-07-16 12:00:00+00:00,-1.0,114186.0,114000.0,108.8465944979418
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2020-07-16 11:00:00+00:00,2020-07-16 12:00:00+00:00,-1.0,114186.0,114000.0,108.8465944979418
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_20,BUY,2020-07-16 14:00:00+00:00,2020-07-16 17:00:00+00:00,2.0,114106.0,113927.0,130.30866184838854
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_ny_relaxed,BUY,2020-07-16 14:00:00+00:00,2020-07-16 16:00:00+00:00,1.5,114106.0,113927.0,130.30866184838854
AUDUSD,AUDUSD_ICT_ASIA_LONDON,audusd_ict_asia_london,au_ny_20,BUY,2020-07-16 15:00:00+00:00,2020-07-16 18:00:00+00:00,2.0,70138.0,69824.0,126.78765192539814
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_15,BUY,2020-07-21 09:00:00+00:00,2020-07-21 17:00:00+00:00,-1.0,114640.0,114406.0,146.4437834569252
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_20,BUY,2020-07-21 09:00:00+00:00,2020-07-21 17:00:00+00:00,-1.0,114640.0,114406.0,146.4437834569252
EURUSD,EURUSD_ICT_LIQUIDITY,eurusd_ict_liquidity,eu_london_25,BUY,2020-07-21 09:00:00+00:00,2020-07-21 17:00:00+00:00,-1.0,114640.0,114406.0,146.4437834569252
